medicao_id,ativo_id,medicao_ts,geracao_mwh,carga_mw,disponibilidade_pct,temperatura_c,qualidade_dado
MED-0309,ATV-005,2026-08-02T14:00:00,309.91,171.06,96.93,33.1,Medido
MED-0310,ATV-006,2026-08-02T14:00:00,147.43,94.91,97.88,31.3,Medido
MED-0311,ATV-007,2026-08-02T14:00:00,354.19,201.28,99.7,28.3,Medido
MED-0312,ATV-008,2026-08-02T14:00:00,107.56,133.63,86.62,28.7,Medido
MED-0313,ATV-001,2026-08-02T15:00:00,135.43,80.9,97.94,32.4,Medido
MED-0314,ATV-002,2026-08-02T15:00:00,178.43,110.87,84.1,30.3,Medido
MED-0315,ATV-003,2026-08-02T15:00:00,283.77,149.33,97.17,31.6,Medido
MED-0316,ATV-004,2026-08-02T15:00:00,104.57,107.14,81.27,33.7,Medido
MED-0317,ATV-005,2026-08-02T15:00:00,310.38,171.06,96.93,32.7,Medido
MED-0318,ATV-006,2026-08-02T15:00:00,120.38,94.91,97.88,31.0,Medido
MED-0319,ATV-007,2026-08-02T15:00:00,354.72,201.28,99.7,28.0,Medido
MED-0320,ATV-008,2026-08-02T15:00:00,114.73,133.63,86.62,28.4,Medido
MED-0321,ATV-001,2026-08-02T16:00:00,95.76,80.9,97.94,31.4,Medido
MED-0322,ATV-002,2026-08-02T16:00:00,167.91,110.87,84.1,29.3,Medido
MED-0323,ATV-003,2026-08-02T16:00:00,284.1,149.33,97.17,30.6,Medido
MED-0324,ATV-004,2026-08-02T16:00:00,98.05,107.14,81.27,32.7,Medido
MED-0325,ATV-005,2026-08-02T16:00:00,310.74,171.06,96.93,31.7,Medido
MED-0326,ATV-006,2026-08-02T16:00:00,85.12,94.91,97.88,30.0,Medido
MED-0327,ATV-007,2026-08-02T16:00:00,355.13,201.28,99.7,27.0,Medido
MED-0328,ATV-008,2026-08-02T16:00:00,122.84,133.63,86.62,27.4,Medido
MED-0329,ATV-001,2026-08-02T17:00:00,49.57,80.9,97.94,29.8,Medido
MED-0330,ATV-002,2026-08-02T17:00:00,157.38,110.87,84.1,27.7,Medido
MED-0331,ATV-003,2026-08-02T17:00:00,284.34,149.33,97.17,29.1,Medido
MED-0332,ATV-004,2026-08-02T17:00:00,92.53,107.14,81.27,31.1,Medido
MED-0333,ATV-005,2026-08-02T17:00:00,310.99,171.06,96.93,30.2,Medido
MED-0334,ATV-006,2026-08-02T17:00:00,44.06,94.91,97.88,28.4,Medido
MED-0335,ATV-007,2026-08-02T17:00:00,355.42,201.28,99.7,25.4,Medido
MED-0336,ATV-008,2026-08-02T17:00:00,131.72,133.63,86.62,25.8,Medido
MED-0337,ATV-001,2026-08-02T18:00:00,3.6,80.9,97.94,27.7,Medido
MED-0338,ATV-002,2026-08-02T18:00:00,147.08,110.87,84.1,25.6,Medido
MED-0339,ATV-003,2026-08-02T18:00:00,284.47,149.33,97.17,27.0,Medido
MED-0340,ATV-004,2026-08-02T18:00:00,88.12,107.14,81.27,29.0,Medido
MED-0341,ATV-005,2026-08-02T18:00:00,311.14,171.06,96.93,28.1,Medido
MED-0342,ATV-006,2026-08-02T18:00:00,3.2,94.91,97.88,26.3,Medido
MED-0343,ATV-007,2026-08-02T18:00:00,355.59,201.28,99.7,23.3,Medido
MED-0344,ATV-008,2026-08-02T18:00:00,141.21,133.63,86.62,23.7,Medido
MED-0345,ATV-001,2026-08-02T19:00:00,3.6,80.9,97.94,25.3,Medido
MED-0346,ATV-002,2026-08-02T19:00:00,137.2,110.87,84.1,23.2,Medido
MED-0347,ATV-003,2026-08-02T19:00:00,284.5,149.33,97.17,24.6,Medido
MED-0348,ATV-004,2026-08-02T19:00:00,84.91,107.14,81.27,26.6,Medido
MED-0349,ATV-005,2026-08-02T19:00:00,311.18,171.06,96.93,25.7,Medido
MED-0350,ATV-006,2026-08-02T19:00:00,3.2,94.91,97.88,23.9,Medido
MED-0351,ATV-007,2026-08-02T19:00:00,355.63,201.28,99.7,20.9,Medido
MED-0352,ATV-008,2026-08-02T19:00:00,151.09,133.63,86.62,21.3,Medido
MED-0353,ATV-001,2026-08-02T20:00:00,3.6,80.9,97.94,22.7,Medido
MED-0354,ATV-002,2026-08-02T20:00:00,127.94,110.87,84.1,20.6,Medido
MED-0355,ATV-003,2026-08-02T20:00:00,284.44,149.33,97.17,22.0,Medido
MED-0356,ATV-004,2026-08-02T20:00:00,82.96,107.14,81.27,24.0,Medido
MED-0357,ATV-005,2026-08-02T20:00:00,311.11,171.06,96.93,23.1,Medido
MED-0358,ATV-006,2026-08-02T20:00:00,3.2,94.91,97.88,21.3,Medido
MED-0359,ATV-007,2026-08-02T20:00:00,355.55,201.28,99.7,18.3,Medido
MED-0360,ATV-008,2026-08-02T20:00:00,161.18,133.63,86.62,18.7,Medido
MED-0361,ATV-001,2026-08-02T21:00:00,3.6,80.9,97.94,20.1,Medido
MED-0362,ATV-002,2026-08-02T21:00:00,119.51,110.87,84.1,18.0,Medido
MED-0363,ATV-003,2026-08-02T21:00:00,284.28,149.33,97.17,19.4,Medido
MED-0364,ATV-004,2026-08-02T21:00:00,82.32,107.14,81.27,21.4,Medido
MED-0365,ATV-005,2026-08-02T21:00:00,310.93,171.06,96.93,20.5,Medido
MED-0366,ATV-006,2026-08-02T21:00:00,3.2,94.91,97.88,18.7,Medido
MED-0367,ATV-007,2026-08-02T21:00:00,355.34,201.28,99.7,15.7,Medido
MED-0368,ATV-008,2026-08-02T21:00:00,171.26,133.63,86.62,16.2,Medido
MED-0369,ATV-001,2026-08-02T22:00:00,3.6,66.9,97.94,17.7,Medido
MED-0370,ATV-002,2026-08-02T22:00:00,112.06,92.19,84.1,15.6,Medido
MED-0371,ATV-003,2026-08-02T22:00:00,284.01,124.43,97.17,17.0,Medido
MED-0372,ATV-004,2026-08-02T22:00:00,83.0,90.8,81.27,19.0,Medido
MED-0373,ATV-005,2026-08-02T22:00:00,310.64,143.83,96.93,18.1,Medido
MED-0374,ATV-006,2026-08-02T22:00:00,3.2,82.46,97.88,16.3,Medido
MED-0375,ATV-007,2026-08-02T22:00:00,355.02,170.16,99.7,13.3,Medido
MED-0376,ATV-008,2026-08-02T22:00:00,181.14,115.73,86.62,13.7,Medido
MED-0377,ATV-001,2026-08-02T23:00:00,3.6,66.9,97.94,15.6,Medido
MED-0378,ATV-002,2026-08-02T23:00:00,105.75,92.19,84.1,13.5,Medido
MED-0379,ATV-003,2026-08-02T23:00:00,283.66,124.43,97.17,14.9,Medido
MED-0380,ATV-004,2026-08-02T23:00:00,84.98,90.8,81.27,16.9,Medido
MED-0381,ATV-005,2026-08-02T23:00:00,310.25,143.83,96.93,16.0,Medido
MED-0382,ATV-006,2026-08-02T23:00:00,3.2,82.46,97.88,14.3,Medido
MED-0383,ATV-007,2026-08-02T23:00:00,354.57,170.16,99.7,11.2,Medido
MED-0384,ATV-008,2026-08-02T23:00:00,190.6,115.73,86.62,11.7,Medido
MED-0385,ATV-001,2026-08-03T00:00:00,3.6,91.09,97.83,14.0,Medido
MED-0386,ATV-002,2026-08-03T00:00:00,215.89,124.45,83.21,11.9,Medido
MED-0387,ATV-003,2026-08-03T00:00:00,271.26,167.44,96.32,13.3,Medido
MED-0388,ATV-004,2026-08-03T00:00:00,203.48,119.02,81.24,15.3,Medido
MED-0389,ATV-005,2026-08-03T00:00:00,296.69,190.87,97.75,14.4,Medido
MED-0390,ATV-006,2026-08-03T00:00:00,3.2,103.97,98.79,12.7,Medido
MED-0391,ATV-007,2026-08-03T00:00:00,339.08,223.92,99.7,9.6,Medido
MED-0392,ATV-008,2026-08-03T00:00:00,135.91,146.64,85.88,10.1,Medido
MED-0393,ATV-001,2026-08-03T01:00:00,3.6,91.09,97.83,13.1,Medido
MED-0394,ATV-002,2026-08-03T01:00:00,221.98,124.45,83.21,10.9,Medido
MED-0395,ATV-003,2026-08-03T01:00:00,272.41,167.44,96.32,12.3,Medido
MED-0396,ATV-004,2026-08-03T01:00:00,201.58,119.02,81.24,14.3,Medido
MED-0397,ATV-005,2026-08-03T01:00:00,297.95,190.87,97.75,13.4,Medido
MED-0398,ATV-006,2026-08-03T01:00:00,3.2,103.97,98.79,11.7,Medido
MED-0399,ATV-007,2026-08-03T01:00:00,340.52,223.92,99.7,8.6,Medido
MED-0400,ATV-008,2026-08-03T01:00:00,126.78,146.64,85.88,9.1,Estimado
MED-0401,ATV-001,2026-08-03T02:00:00,3.6,91.09,97.83,12.7,Medido
MED-0402,ATV-002,2026-08-03T02:00:00,226.85,124.45,83.21,10.6,Medido
MED-0403,ATV-003,2026-08-03T02:00:00,273.55,167.44,96.32,12.0,Medido
MED-0404,ATV-004,2026-08-03T02:00:00,198.46,119.02,81.24,14.0,Medido
MED-0405,ATV-005,2026-08-03T02:00:00,299.2,190.87,97.75,13.1,Medido
MED-0406,ATV-006,2026-08-03T02:00:00,3.2,103.97,98.79,11.3,Medido
MED-0407,ATV-007,2026-08-03T02:00:00,341.94,223.92,99.7,8.3,Estimado
MED-0408,ATV-008,2026-08-03T02:00:00,118.23,146.64,85.88,8.7,Medido
MED-0409,ATV-001,2026-08-03T03:00:00,3.6,91.09,97.83,13.1,Medido
MED-0410,ATV-002,2026-08-03T03:00:00,230.4,124.45,83.21,10.9,Medido
MED-0411,ATV-003,2026-08-03T03:00:00,274.68,167.44,96.32,12.3,Medido
MED-0412,ATV-004,2026-08-03T03:00:00,194.19,119.02,81.24,14.3,Medido
MED-0413,ATV-005,2026-08-03T03:00:00,300.43,190.87,97.75,13.4,Medido
MED-0414,ATV-006,2026-08-03T03:00:00,3.2,103.97,98.79,11.7,Estimado
MED-0415,ATV-007,2026-08-03T03:00:00,343.35,223.92,99.7,8.6,Medido
MED-0416,ATV-008,2026-08-03T03:00:00,110.44,146.64,85.88,9.1,Medido
MED-0417,ATV-001,2026-08-03T04:00:00,3.6,91.09,97.83,14.0,Medido
MED-0418,ATV-002,2026-08-03T04:00:00,232.56,124.45,83.21,11.9,Medido
MED-0419,ATV-003,2026-08-03T04:00:00,275.78,167.44,96.32,13.3,Medido
MED-0420,ATV-004,2026-08-03T04:00:00,188.85,119.02,81.24,15.3,Medido
MED-0421,ATV-005,2026-08-03T04:00:00,301.64,190.87,97.75,14.4,Estimado
MED-0422,ATV-006,2026-08-03T04:00:00,3.2,103.97,98.79,12.7,Medido
MED-0423,ATV-007,2026-08-03T04:00:00,344.73,223.92,99.7,9.6,Medido
MED-0424,ATV-008,2026-08-03T04:00:00,103.55,146.64,85.88,10.1,Medido
MED-0425,ATV-001,2026-08-03T05:00:00,3.6,91.09,97.83,15.6,Medido
MED-0426,ATV-002,2026-08-03T05:00:00,233.28,124.45,83.21,13.5,Medido
MED-0427,ATV-003,2026-08-03T05:00:00,276.86,167.44,96.32,14.9,Medido
MED-0428,ATV-004,2026-08-03T05:00:00,182.55,119.02,81.24,16.9,Estimado
MED-0429,ATV-005,2026-08-03T05:00:00,302.81,190.87,97.75,16.0,Medido
MED-0430,ATV-006,2026-08-03T05:00:00,3.2,103.97,98.79,14.3,Medido
MED-0431,ATV-007,2026-08-03T05:00:00,346.07,223.92,99.7,11.2,Medido
MED-0432,ATV-008,2026-08-03T05:00:00,97.72,146.64,85.88,11.7,Medido
MED-0433,ATV-001,2026-08-03T06:00:00,3.6,91.09,97.83,17.7,Medido
MED-0434,ATV-002,2026-08-03T06:00:00,232.55,124.45,83.21,15.6,Medido
MED-0435,ATV-003,2026-08-03T06:00:00,277.89,167.44,96.32,17.0,Estimado
MED-0436,ATV-004,2026-08-03T06:00:00,175.42,119.02,81.24,19.0,Medido
MED-0437,ATV-005,2026-08-03T06:00:00,303.94,190.87,97.75,18.1,Medido
MED-0438,ATV-006,2026-08-03T06:00:00,3.2,103.97,98.79,16.3,Medido
MED-0439,ATV-007,2026-08-03T06:00:00,347.36,223.92,99.7,13.3,Medido
MED-0440,ATV-008,2026-08-03T06:00:00,93.06,146.64,85.88,13.7,Medido
MED-0441,ATV-001,2026-08-03T07:00:00,47.8,91.09,97.83,20.1,Medido
MED-0442,ATV-002,2026-08-03T07:00:00,230.38,124.45,83.21,18.0,Estimado
MED-0443,ATV-003,2026-08-03T07:00:00,278.88,167.44,96.32,19.4,Medido
MED-0444,ATV-004,2026-08-03T07:00:00,167.6,119.02,81.24,21.4,Medido
MED-0445,ATV-005,2026-08-03T07:00:00,305.02,190.87,97.75,20.5,Medido
MED-0446,ATV-006,2026-08-03T07:00:00,42.49,103.97,98.79,18.7,Medido
MED-0447,ATV-007,2026-08-03T07:00:00,348.59,223.92,99.7,15.7,Medido
MED-0448,ATV-008,2026-08-03T07:00:00,89.67,146.64,85.88,16.2,Medido
MED-0449,ATV-001,2026-08-03T08:00:00,92.34,110.53,97.83,22.7,Estimado
MED-0450,ATV-002,2026-08-03T08:00:00,226.81,150.37,83.21,20.6,Medido
MED-0451,ATV-003,2026-08-03T08:00:00,279.81,202.0,96.32,22.0,Medido
MED-0452,ATV-004,2026-08-03T08:00:00,159.25,141.7,81.24,24.0,Medido
MED-0453,ATV-005,2026-08-03T08:00:00,306.04,228.67,97.75,23.1,Medido
MED-0454,ATV-006,2026-08-03T08:00:00,82.08,121.25,98.79,21.3,Medido
MED-0455,ATV-007,2026-08-03T08:00:00,349.76,267.12,99.7,18.3,Medido
MED-0456,ATV-008,2026-08-03T08:00:00,87.62,171.48,85.88,18.7,Medido
MED-0457,ATV-001,2026-08-03T09:00:00,130.59,110.53,97.83,25.3,Medido
MED-0458,ATV-002,2026-08-03T09:00:00,221.93,150.37,83.21,23.2,Medido
MED-0459,ATV-003,2026-08-03T09:00:00,280.68,202.0,96.32,24.6,Medido
MED-0460,ATV-004,2026-08-03T09:00:00,150.55,141.7,81.24,26.6,Medido
MED-0461,ATV-005,2026-08-03T09:00:00,307.0,228.67,97.75,25.7,Medido
MED-0462,ATV-006,2026-08-03T09:00:00,116.08,121.25,98.79,23.9,Medido
MED-0463,ATV-007,2026-08-03T09:00:00,350.86,267.12,99.7,20.9,Medido
MED-0464,ATV-008,2026-08-03T09:00:00,86.94,171.48,85.88,21.3,Medido
MED-0465,ATV-001,2026-08-03T10:00:00,159.94,110.53,97.83,27.7,Medido
MED-0466,ATV-002,2026-08-03T10:00:00,215.83,150.37,83.21,25.6,Medido
MED-0467,ATV-003,2026-08-03T10:00:00,281.49,202.0,96.32,27.0,Medido
MED-0468,ATV-004,2026-08-03T10:00:00,141.67,141.7,81.24,29.0,Medido
MED-0469,ATV-005,2026-08-03T10:00:00,307.88,228.67,97.75,28.1,Medido
MED-0470,ATV-006,2026-08-03T10:00:00,142.17,121.25,98.79,26.3,Medido
MED-0471,ATV-007,2026-08-03T10:00:00,351.87,267.12,99.7,23.3,Medido
MED-0472,ATV-008,2026-08-03T10:00:00,87.65,171.48,85.88,23.7,Medido
MED-0473,ATV-001,2026-08-03T11:00:00,176.4,110.53,97.83,29.8,Medido
MED-0474,ATV-002,2026-08-03T11:00:00,208.63,150.37,83.21,27.7,Medido
MED-0475,ATV-003,2026-08-03T11:00:00,282.23,202.0,96.32,29.1,Medido
MED-0476,ATV-004,2026-08-03T11:00:00,132.79,141.7,81.24,31.1,Medido
MED-0477,ATV-005,2026-08-03T11:00:00,308.69,228.67,97.75,30.2,Medido
MED-0478,ATV-006,2026-08-03T11:00:00,156.8,121.25,98.79,28.4,Medido
MED-0479,ATV-007,2026-08-03T11:00:00,352.79,267.12,99.7,25.4,Medido
MED-0480,ATV-008,2026-08-03T11:00:00,89.75,171.48,85.88,25.8,Medido
MED-0481,ATV-001,2026-08-03T12:00:00,176.4,110.53,97.83,31.4,Medido
MED-0482,ATV-002,2026-08-03T12:00:00,200.47,150.37,83.21,29.3,Medido
MED-0483,ATV-003,2026-08-03T12:00:00,282.89,202.0,96.32,30.6,Medido
MED-0484,ATV-004,2026-08-03T12:00:00,124.1,141.7,81.24,32.7,Medido
MED-0485,ATV-005,2026-08-03T12:00:00,309.42,228.67,97.75,31.7,Medido
MED-0486,ATV-006,2026-08-03T12:00:00,156.8,121.25,98.79,30.0,Medido
MED-0487,ATV-007,2026-08-03T12:00:00,353.62,267.12,99.7,27.0,Medido
MED-0488,ATV-008,2026-08-03T12:00:00,93.17,171.48,85.88,27.4,Medido
MED-0489,ATV-001,2026-08-03T13:00:00,176.4,110.53,97.83,32.4,Medido
MED-0490,ATV-002,2026-08-03T13:00:00,191.54,150.37,83.21,30.3,Medido
MED-0491,ATV-003,2026-08-03T13:00:00,283.48,202.0,96.32,31.6,Medido
MED-0492,ATV-004,2026-08-03T13:00:00,115.76,141.7,81.24,33.7,Medido
MED-0493,ATV-005,2026-08-03T13:00:00,310.05,228.67,97.75,32.7,Medido
MED-0494,ATV-006,2026-08-03T13:00:00,156.8,121.25,98.79,31.0,Medido
MED-0495,ATV-007,2026-08-03T13:00:00,354.34,267.12,99.7,28.0,Medido
MED-0496,ATV-008,2026-08-03T13:00:00,97.86,171.48,85.88,28.4,Medido
MED-0497,ATV-001,2026-08-03T14:00:00,159.94,110.53,97.83,32.7,Medido
MED-0498,ATV-002,2026-08-03T14:00:00,182.0,150.37,83.21,30.6,Medido
MED-0499,ATV-003,2026-08-03T14:00:00,283.97,202.0,96.32,32.0,Medido
MED-0500,ATV-004,2026-08-03T14:00:00,107.95,141.7,81.24,34.0,Medido
MED-0501,ATV-005,2026-08-03T14:00:00,310.59,228.67,97.75,33.1,Medido
MED-0502,ATV-006,2026-08-03T14:00:00,142.17,121.25,98.79,31.3,Medido
MED-0503,ATV-007,2026-08-03T14:00:00,354.96,267.12,99.7,28.3,Medido
MED-0504,ATV-008,2026-08-03T14:00:00,103.72,171.48,85.88,28.7,Medido
MED-0505,ATV-001,2026-08-03T15:00:00,130.59,110.53,97.83,32.4,Medido
MED-0506,ATV-002,2026-08-03T15:00:00,172.06,150.37,83.21,30.3,Medido
MED-0507,ATV-003,2026-08-03T15:00:00,284.38,202.0,96.32,31.6,Medido
MED-0508,ATV-004,2026-08-03T15:00:00,100.83,141.7,81.24,33.7,Medido
MED-0509,ATV-005,2026-08-03T15:00:00,311.04,228.67,97.75,32.7,Medido
MED-0510,ATV-006,2026-08-03T15:00:00,116.08,121.25,98.79,31.0,Medido
MED-0511,ATV-007,2026-08-03T15:00:00,355.48,267.12,99.7,28.0,Medido
MED-0512,ATV-008,2026-08-03T15:00:00,110.63,171.48,85.88,28.4,Medido
MED-0513,ATV-001,2026-08-03T16:00:00,92.34,110.53,97.83,31.4,Medido
MED-0514,ATV-002,2026-08-03T16:00:00,161.91,150.37,83.21,29.3,Medido
MED-0515,ATV-003,2026-08-03T16:00:00,284.7,202.0,96.32,30.6,Medido
MED-0516,ATV-004,2026-08-03T16:00:00,94.55,141.7,81.24,32.7,Medido
MED-0517,ATV-005,2026-08-03T16:00:00,311.39,228.67,97.75,31.7,Medido
MED-0518,ATV-006,2026-08-03T16:00:00,82.08,121.25,98.79,30.0,Medido
MED-0519,ATV-007,2026-08-03T16:00:00,355.87,267.12,99.7,27.0,Medido
MED-0520,ATV-008,2026-08-03T16:00:00,118.45,171.48,85.88,27.4,Medido
MED-0521,ATV-001,2026-08-03T17:00:00,47.8,110.53,97.83,29.8,Medido
MED-0522,ATV-002,2026-08-03T17:00:00,151.76,150.37,83.21,27.7,Medido
MED-0523,ATV-003,2026-08-03T17:00:00,284.92,202.0,96.32,29.1,Medido
MED-0524,ATV-004,2026-08-03T17:00:00,89.22,141.7,81.24,31.1,Medido
MED-0525,ATV-005,2026-08-03T17:00:00,311.63,228.67,97.75,30.2,Medido
MED-0526,ATV-006,2026-08-03T17:00:00,42.49,121.25,98.79,28.4,Medido
MED-0527,ATV-007,2026-08-03T17:00:00,356.15,267.12,99.7,25.4,Medido
MED-0528,ATV-008,2026-08-03T17:00:00,127.02,171.48,85.88,25.8,Medido
MED-0529,ATV-001,2026-08-03T18:00:00,3.6,110.53,97.83,27.7,Medido
MED-0530,ATV-002,2026-08-03T18:00:00,141.82,150.37,83.21,25.6,Medido
MED-0531,ATV-003,2026-08-03T18:00:00,285.05,202.0,96.32,27.0,Medido
MED-0532,ATV-004,2026-08-03T18:00:00,84.97,141.7,81.24,29.0,Medido
MED-0533,ATV-005,2026-08-03T18:00:00,311.77,228.67,97.75,28.1,Medido
MED-0534,ATV-006,2026-08-03T18:00:00,3.2,121.25,98.79,26.3,Medido
MED-0535,ATV-007,2026-08-03T18:00:00,356.31,267.12,99.7,23.3,Medido
MED-0536,ATV-008,2026-08-03T18:00:00,136.16,171.48,85.88,23.7,Medido
MED-0537,ATV-001,2026-08-03T19:00:00,3.6,110.53,97.83,25.3,Medido
MED-0538,ATV-002,2026-08-03T19:00:00,132.3,150.37,83.21,23.2,Medido
MED-0539,ATV-003,2026-08-03T19:00:00,285.08,202.0,96.32,24.6,Medido
MED-0540,ATV-004,2026-08-03T19:00:00,81.88,141.7,81.24,26.6,Medido
MED-0541,ATV-005,2026-08-03T19:00:00,311.81,228.67,97.75,25.7,Medido
MED-0542,ATV-006,2026-08-03T19:00:00,3.2,121.25,98.79,23.9,Medido
MED-0543,ATV-007,2026-08-03T19:00:00,356.36,267.12,99.7,20.9,Medido
MED-0544,ATV-008,2026-08-03T19:00:00,145.7,171.48,85.88,21.3,Medido
MED-0545,ATV-001,2026-08-03T20:00:00,3.6,110.53,97.83,22.7,Medido
MED-0546,ATV-002,2026-08-03T20:00:00,123.37,150.37,83.21,20.6,Medido
MED-0547,ATV-003,2026-08-03T20:00:00,285.02,202.0,96.32,22.0,Medido
MED-0548,ATV-004,2026-08-03T20:00:00,80.0,141.7,81.24,24.0,Medido
MED-0549,ATV-005,2026-08-03T20:00:00,311.74,228.67,97.75,23.1,Medido
MED-0550,ATV-006,2026-08-03T20:00:00,3.2,121.25,98.79,21.3,Medido
MED-0551,ATV-007,2026-08-03T20:00:00,356.28,267.12,99.7,18.3,Medido
MED-0552,ATV-008,2026-08-03T20:00:00,155.42,171.48,85.88,18.7,Estimado
MED-0553,ATV-001,2026-08-03T21:00:00,3.6,110.53,97.83,20.1,Medido
MED-0554,ATV-002,2026-08-03T21:00:00,115.24,150.37,83.21,18.0,Medido
MED-0555,ATV-003,2026-08-03T21:00:00,284.86,202.0,96.32,19.4,Medido
MED-0556,ATV-004,2026-08-03T21:00:00,79.38,141.7,81.24,21.4,Medido
MED-0557,ATV-005,2026-08-03T21:00:00,311.57,228.67,97.75,20.5,Medido
MED-0558,ATV-006,2026-08-03T21:00:00,3.2,121.25,98.79,18.7,Medido
MED-0559,ATV-007,2026-08-03T21:00:00,356.08,267.12,99.7,15.7,Estimado
MED-0560,ATV-008,2026-08-03T21:00:00,165.15,171.48,85.88,16.2,Medido
MED-0561,ATV-001,2026-08-03T22:00:00,3.6,91.09,97.83,17.7,Medido
MED-0562,ATV-002,2026-08-03T22:00:00,108.06,124.45,83.21,15.6,Medido
MED-0563,ATV-003,2026-08-03T22:00:00,284.61,167.44,96.32,17.0,Medido
MED-0564,ATV-004,2026-08-03T22:00:00,80.03,119.02,81.24,19.0,Medido
MED-0565,ATV-005,2026-08-03T22:00:00,311.29,190.87,97.75,18.1,Medido
MED-0566,ATV-006,2026-08-03T22:00:00,3.2,103.97,98.79,16.3,Estimado
MED-0567,ATV-007,2026-08-03T22:00:00,355.76,223.92,99.7,13.3,Medido
MED-0568,ATV-008,2026-08-03T22:00:00,174.67,146.64,85.88,13.7,Medido
MED-0569,ATV-001,2026-08-03T23:00:00,3.6,91.09,97.83,15.6,Medido
MED-0570,ATV-002,2026-08-03T23:00:00,101.97,124.45,83.21,13.5,Medido
MED-0571,ATV-003,2026-08-03T23:00:00,284.27,167.44,96.32,14.9,Medido
MED-0572,ATV-004,2026-08-03T23:00:00,81.94,119.02,81.24,16.9,Medido
MED-0573,ATV-005,2026-08-03T23:00:00,310.92,190.87,97.75,16.0,Estimado
MED-0574,ATV-006,2026-08-03T23:00:00,3.2,103.97,98.79,14.3,Medido
MED-0575,ATV-007,2026-08-03T23:00:00,355.33,223.92,99.7,11.2,Medido
MED-0576,ATV-008,2026-08-03T23:00:00,183.79,146.64,85.88,11.7,Medido
MED-0577,ATV-001,2026-08-04T00:00:00,3.6,96.18,97.29,14.0,Medido
MED-0578,ATV-002,2026-08-04T00:00:00,43.38,131.25,71.22,11.9,Medido
MED-0579,ATV-003,2026-08-04T00:00:00,160.85,176.49,95.78,13.3,Medido
MED-0580,ATV-004,2026-08-04T00:00:00,40.88,124.96,70.65,15.3,Estimado
MED-0581,ATV-005,2026-08-04T00:00:00,175.93,200.77,98.73,14.4,Medido
MED-0582,ATV-006,2026-08-04T00:00:00,3.2,108.5,99.44,12.7,Medido
MED-0583,ATV-007,2026-08-04T00:00:00,201.06,235.24,99.7,9.6,Medido
MED-0584,ATV-008,2026-08-04T00:00:00,27.31,153.15,73.93,10.1,Medido
MED-0585,ATV-001,2026-08-04T01:00:00,3.6,96.18,97.29,13.1,Medido
MED-0586,ATV-002,2026-08-04T01:00:00,44.6,131.25,71.22,10.9,Medido
MED-0587,ATV-003,2026-08-04T01:00:00,161.51,176.49,95.78,12.3,Estimado
MED-0588,ATV-004,2026-08-04T01:00:00,40.5,124.96,70.65,14.3,Medido
MED-0589,ATV-005,2026-08-04T01:00:00,176.65,200.77,98.73,13.4,Medido
MED-0590,ATV-006,2026-08-04T01:00:00,3.2,108.5,99.44,11.7,Medido
MED-0591,ATV-007,2026-08-04T01:00:00,201.88,235.24,99.7,8.6,Medido
MED-0592,ATV-008,2026-08-04T01:00:00,25.47,153.15,73.93,9.1,Medido
MED-0593,ATV-001,2026-08-04T02:00:00,3.6,96.18,97.29,12.7,Medido
MED-0594,ATV-002,2026-08-04T02:00:00,45.58,131.25,71.22,10.6,Estimado
MED-0595,ATV-003,2026-08-04T02:00:00,162.16,176.49,95.78,12.0,Medido
MED-0596,ATV-004,2026-08-04T02:00:00,39.88,124.96,70.65,14.0,Medido
MED-0597,ATV-005,2026-08-04T02:00:00,177.37,200.77,98.73,13.1,Medido
MED-0598,ATV-006,2026-08-04T02:00:00,3.2,108.5,99.44,11.3,Medido
MED-0599,ATV-007,2026-08-04T02:00:00,202.7,235.24,99.7,8.3,Medido
MED-0600,ATV-008,2026-08-04T02:00:00,23.76,153.15,73.93,8.7,Medido
MED-0601,ATV-001,2026-08-04T03:00:00,3.6,96.18,97.29,13.1,Estimado
MED-0602,ATV-002,2026-08-04T03:00:00,46.29,131.25,71.22,10.9,Medido
MED-0603,ATV-003,2026-08-04T03:00:00,162.81,176.49,95.78,12.3,Medido
MED-0604,ATV-004,2026-08-04T03:00:00,39.02,124.96,70.65,14.3,Medido
MED-0605,ATV-005,2026-08-04T03:00:00,178.07,200.77,98.73,13.4,Medido
MED-0606,ATV-006,2026-08-04T03:00:00,3.2,108.5,99.44,11.7,Medido
MED-0607,ATV-007,2026-08-04T03:00:00,203.51,235.24,99.7,8.6,Medido
MED-0608,ATV-008,2026-08-04T03:00:00,22.19,153.15,73.93,9.1,Medido
MED-0609,ATV-001,2026-08-04T04:00:00,3.6,96.18,97.29,14.0,Medido
MED-0610,ATV-002,2026-08-04T04:00:00,46.73,131.25,71.22,11.9,Medido
MED-0611,ATV-003,2026-08-04T04:00:00,163.44,176.49,95.78,13.3,Medido
MED-0612,ATV-004,2026-08-04T04:00:00,37.94,124.96,70.65,15.3,Medido
MED-0613,ATV-005,2026-08-04T04:00:00,178.77,200.77,98.73,14.4,Medido
MED-0614,ATV-006,2026-08-04T04:00:00,3.2,108.5,99.44,12.7,Medido
MED-0615,ATV-007,2026-08-04T04:00:00,204.3,235.24,99.7,9.6,Medido
MED-0616,ATV-008,2026-08-04T04:00:00,20.81,153.15,73.93,10.1,Medido
MED-0617,ATV-001,2026-08-04T05:00:00,3.6,96.18,97.29,15.6,Medido
